Protein,bait,gamma1,gamma2,gamma3,lambda1,lambda2,lambda3,pi1,pi2,pi3,rep1,rep2,tau
USP20,TMEMmyc,0.9847333941340946,2.7884230201029288e-11,0.015266605837036375,6.335755677335889,7.9196945967109125,9.50363351605248,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,2.0,0.03162277660168379
USP22,TMEMV5,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,0.0,0.03162277660168379
USP22,TMEMmyc,0.9954274374145274,1.4431768765543875e-11,0.0045725625700453725,6.335755677320629,7.9196945967109125,9.503633516052895,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,0.0,0.03162277660168379
USP24,TMEMmyc,3.1339006898075015e-17,1.063571218718285e-17,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516355913,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,58.0,52.0,0.03162277660168379
USP24,TMEMV5,1.7022618569637193e-14,2.439437338165125e-16,0.9999999999989826,5.789256068911337,7.2365700861392535,8.68388410364257,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,60.0,33.0,0.03162277660168379
USP25,TMEMmyc,0.9897702046676986,2.2421484147619252e-11,0.010229795308889985,6.335755677330781,7.9196945967109125,9.503633516052664,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,1.0,0.03162277660168379
USP25,TMEMV5,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.03162277660168379
USP28,TMEMmyc,0.4271684974125395,1.4081514079176955e-10,0.5728315024460726,6.335755677377908,7.9196945967109125,9.503633516049314,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,11.0,6.0,0.03162277660168379
USP28,TMEMV5,0.6754578241426972,1.7102535280816258e-10,0.324542175685602,5.789256068916582,7.2365700861392535,8.68388410336199,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,4.0,0.03162277660168379
USP3,TMEMV5,0.9944758773588304,2.1629494427258315e-11,0.005524122618545647,5.789256068859305,7.2365700861392535,8.683884103366841,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,0.0,0.03162277660168379
USP3,TMEMmyc,0.996946971552935,1.1563039252444136e-11,0.0030530284345049357,6.3357556773155785,7.9196945967109125,9.503633516052968,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.03162277660168379
USP30,TMEMmyc,0.9847333941340946,2.7884230201029288e-11,0.015266605837036375,6.335755677335889,7.9196945967109125,9.50363351605248,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,1.0,0.03162277660168379
USP30,TMEMV5,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,0.0,1.0,0.03162277660168379
USP32,TMEMV5,0.9404924686576229,7.803106158919648e-11,0.05950753126340539,5.7892560688929535,7.2365700861392535,8.68388410336512,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,3.0,0.03162277660168379
USP32,TMEMmyc,0.9502780336897603,5.255580867448235e-11,0.04972196625673359,6.3357556773512655,7.9196945967109125,9.503633516051483,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,4.0,0.03162277660168379
USP33,TMEMmyc,0.7905836945143103,1.0674755525649577e-10,0.2094163053781514,6.335755677369975,7.9196945967109125,9.503633516048954,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,6.0,0.03162277660168379
USP33,TMEMV5,0.8753779897524312,1.1348222492003062e-10,0.12462201013321092,5.789256068903789,7.2365700861392535,8.683884103363807,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,5.0,0.03162277660168379
USP34,TMEMmyc,0.00854752490902592,3.2802024965459133e-11,0.9914524750571806,6.335755677369333,7.9196945967109125,9.503633516082807,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,14.0,0.03162277660168379
USP34,TMEMV5,0.034835019550115684,8.214449177729426e-11,0.9651649803667747,5.78925606891351,7.2365700861392535,8.683884103386946,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,8.0,0.03162277660168379
USP36,TMEMV5,0.6754578241426972,1.7102535280816258e-10,0.324542175685602,5.789256068916582,7.2365700861392535,8.68388410336199,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,6.0,0.03162277660168379
USP36,TMEMmyc,0.7156493708958588,1.2078705470083342e-10,0.2843506289826385,6.335755677373424,7.9196945967109125,9.503633516048401,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,8.0,0.03162277660168379
USP37,TMEMV5,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
USP37,TMEMmyc,0.9986407930777661,7.412918371640255e-12,0.001359206913822401,6.33575567730552,7.9196945967109125,9.503633516053053,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.03162277660168379
USP38,TMEMV5,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.03162277660168379
USP38,TMEMmyc,0.9986407930777661,7.412918371640255e-12,0.001359206913822401,6.33575567730552,7.9196945967109125,9.503633516053053,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.03162277660168379
USP39,TMEMV5,0.0002780984707358829,9.542916970049033e-12,0.9997219015187213,5.7892560689113735,7.2365700861392535,8.68388410343134,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,22.0,13.0,0.03162277660168379
USP39,TMEMmyc,0.00033627326075006276,7.691883873231796e-12,0.9996637267305583,6.335755677368719,7.9196945967109125,9.503633516109662,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,22.0,14.0,0.03162277660168379
USP4,TMEMV5,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,1.0,0.03162277660168379
USP4,TMEMmyc,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,2.0,0.03162277660168379
USP40,TMEMV5,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
USP40,TMEMmyc,0.996946971552935,1.1563039252444136e-11,0.0030530284345049357,6.3357556773155785,7.9196945967109125,9.503633516052968,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.03162277660168379
USP42,TMEMV5,0.9595254658927823,6.368815761536564e-11,0.040474534042569815,5.789256068887341,7.2365700861392535,8.68388410336562,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,2.0,0.03162277660168379
USP42,TMEMmyc,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,3.0,0.03162277660168379
USP46,TMEMmyc,0.9954274374145274,1.4431768765543875e-11,0.0045725625700453725,6.335755677320629,7.9196945967109125,9.503633516052895,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,0.0,0.03162277660168379
USP46,TMEMV5,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
USP47,TMEMmyc,0.9772735689410703,3.459124232041723e-11,0.022726431023361054,6.335755677341014,7.9196945967109125,9.503633516052231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,1.0,0.03162277660168379
USP47,TMEMV5,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,0.0,0.03162277660168379
USP48,TMEMV5,0.7573931661674845,1.5341704998128562e-10,0.24260683367834102,5.7892560689130805,7.2365700861392535,8.683884103362407,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,4.0,0.03162277660168379
USP48,TMEMmyc,0.9772735689410703,3.459124232041723e-11,0.022726431023361054,6.335755677341014,7.9196945967109125,9.503633516052231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.03162277660168379
USP5,TMEMV5,0.2151173841386385,1.6622174281185e-10,0.7848826156943548,5.789256068918883,7.2365700861392535,8.683884103368959,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,6.0,0.03162277660168379
USP5,TMEMmyc,0.6265670092828307,1.3218970542990098e-10,0.3734329905843529,6.3357556773759605,7.9196945967109125,9.50363351604816,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,7.0,0.03162277660168379
USP54,TMEMmyc,0.06144472754006427,7.726714002125585e-11,0.93855527238173,6.335755677371847,7.9196945967109125,9.503633516065609,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,15.0,8.0,0.03162277660168379
USP54,TMEMV5,0.29133993395450675,1.8009527873921048e-10,0.7086600658646892,5.789256068919965,7.2365700861392535,8.683884103366202,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,6.0,0.03162277660168379
USP6NL,TMEMV5,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,0.0,0.03162277660168379
USP6NL,TMEMmyc,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,1.0,0.03162277660168379
USP7,TMEMV5,1.1518175840774551e-17,9.16277954121013e-18,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884103708117,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,60.0,51.0,0.03162277660168379
USP7,TMEMmyc,5.515961606433509e-22,7.74235235561588e-20,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516445754,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,79.0,58.0,0.03162277660168379
USP8,TMEMV5,0.8753779897524312,1.1348222492003062e-10,0.12462201013321092,5.789256068903789,7.2365700861392535,8.683884103363807,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,2.0,0.03162277660168379
USP8,TMEMmyc,0.9662933691314884,4.2753238636047455e-11,0.03370663082479184,6.33575567734615,7.9196945967109125,9.503633516051906,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,4.0,0.03162277660168379
USP9X,TMEMV5,6.096695809372125e-26,1.739837435642148e-21,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884103879269,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,96.0,62.0,0.03162277660168379
USP9X,TMEMmyc,2.919658500977011e-30,1.4701253486581145e-23,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516602143,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,99.0,85.0,0.03162277660168379
UTP11,TMEMV5,0.9595254658927823,6.368815761536564e-11,0.040474534042569815,5.789256068887341,7.2365700861392535,8.68388410336562,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,2.0,0.03162277660168379
UTP11,TMEMmyc,0.9772735689410703,3.459124232041723e-11,0.022726431023361054,6.335755677341014,7.9196945967109125,9.503633516052231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,2.0,0.03162277660168379
UTP14A,TMEMV5,3.264105135966395e-09,5.790646420720964e-14,0.9999999967348367,5.789256068911337,7.2365700861392535,8.683884103533323,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,33.0,30.0,0.03162277660168379
UTP14A,TMEMmyc,8.881077538248327e-09,6.721502798537958e-14,0.9999999911178551,6.335755677368679,7.9196945967109125,9.503633516196196,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,29.0,33.0,0.03162277660168379
UTP15,TMEMV5,0.004730411713381417,3.404171212985663e-11,0.9952695882515816,5.789256068911762,7.2365700861392535,8.683884103405685,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,17.0,11.0,0.03162277660168379
UTP15,TMEMmyc,0.01276672541180415,3.919492018025142e-11,0.9872332745480135,6.335755677369592,7.9196945967109125,9.503633516079395,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,15.0,12.0,0.03162277660168379
UTP18,TMEMmyc,6.644227717548386e-05,3.710435995185776e-12,0.999933557718114,6.335755677368689,7.9196945967109125,9.503633516122987,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,26.0,14.0,0.03162277660168379
UTP18,TMEMV5,0.0001236184192643072,6.628049701505311e-12,0.9998763815731078,5.789256068911354,7.2365700861392535,8.683884103438634,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,18.0,19.0,0.03162277660168379
UTP20,TMEMV5,3.463845578168859e-21,2.3900242955575344e-19,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884103780947,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,71.0,60.0,0.03162277660168379
UTP20,TMEMmyc,1.6343589940889056e-22,4.4805279824499177e-20,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516455736,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,75.0,65.0,0.03162277660168379
UTP25,TMEMV5,0.0002780984707358829,9.542916970049033e-12,0.9997219015187213,5.7892560689113735,7.2365700861392535,8.68388410343134,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,18.0,17.0,0.03162277660168379
UTP25,TMEMmyc,0.00033627326075006276,7.691883873231796e-12,0.9996637267305583,6.335755677368719,7.9196945967109125,9.503633516109662,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,15.0,21.0,0.03162277660168379
UTP3,TMEMmyc,0.4271684974125395,1.4081514079176955e-10,0.5728315024460726,6.335755677377908,7.9196945967109125,9.503633516049314,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,9.0,0.03162277660168379
UTP3,TMEMV5,0.5811534255508657,1.8393444802876013e-10,0.4188465742646186,5.789256068919024,7.2365700861392535,8.683884103362013,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,3.0,0.03162277660168379
UTP4,TMEMmyc,0.12838956004178387,1.0332844633705858e-10,0.871610439854016,6.335755677374017,7.9196945967109125,9.503633516058919,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,13.0,8.0,0.03162277660168379
UTP4,TMEMV5,0.4805211142474434,1.901055341610159e-10,0.5194788855619316,5.789256068920318,7.2365700861392535,8.68388410336267,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,7.0,0.03162277660168379
UTP6,TMEMV5,0.10858463939095751,1.3109941168321e-10,0.8914153604770515,5.789256068916333,7.2365700861392535,8.683884103375695,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,5.0,0.03162277660168379
UTP6,TMEMmyc,0.24892697851546,1.2821597236654976e-10,0.7510730213555729,6.335755677376541,7.9196945967109125,9.503633516053123,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,11.0,0.03162277660168379
UTRN,TMEMV5,2.3788357349263162e-27,4.046305808222124e-22,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884103908403,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,102.0,64.0,0.03162277660168379
UTRN,TMEMmyc,1.030271341740414e-38,2.326240180667441e-27,0.9999999999989999,6.335755677368679,7.9196945967109125,9.50363351676186,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,124.0,108.0,0.03162277660168379
UVRAG,TMEMV5,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.03162277660168379
UVRAG,TMEMmyc,0.9954274374145274,1.4431768765543875e-11,0.0045725625700453725,6.335755677320629,7.9196945967109125,9.503633516052895,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,0.0,0.03162277660168379
UXS1,TMEMmyc,0.9502780336897603,5.255580867448235e-11,0.04972196625673359,6.3357556773512655,7.9196945967109125,9.503633516051483,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,6.0,0.03162277660168379
UXS1,TMEMV5,0.9944758773588304,2.1629494427258315e-11,0.005524122618545647,5.789256068859305,7.2365700861392535,8.683884103366841,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,0.0,0.03162277660168379
UXT,TMEMmyc,0.8499121843822196,9.180664715958018e-11,0.1500878155251238,6.335755677365831,7.9196945967109125,9.503633516049641,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,3.0,0.03162277660168379
UXT,TMEMV5,0.9595254658927823,6.368815761536564e-11,0.040474534042569815,5.789256068887341,7.2365700861392535,8.68388410336562,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,3.0,0.03162277660168379
VAC14,TMEMV5,9.528868932807317e-07,7.4347108044254e-13,0.9999990471113632,5.789256068911337,7.2365700861392535,8.68388410348234,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,29.0,20.0,0.03162277660168379
VAC14,TMEMmyc,1.7284279591197566e-06,7.191538929972837e-13,0.9999982715703216,6.335755677368679,7.9196945967109125,9.503633516152938,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,26.0,23.0,0.03162277660168379
VAMP7,TMEMV5,0.8753779897524312,1.1348222492003062e-10,0.12462201013321092,5.789256068903789,7.2365700861392535,8.683884103363807,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,5.0,0.03162277660168379
VAMP7,TMEMmyc,0.8946719716791026,7.731324297893462e-11,0.10532802824268951,6.335755677361215,7.9196945967109125,9.503633516050334,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,3.0,0.03162277660168379
VAPA,TMEMV5,0.034835019550115684,8.214449177729426e-11,0.9651649803667747,5.78925606891351,7.2365700861392535,8.683884103386946,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,11.0,0.03162277660168379
VAPA,TMEMmyc,0.06144472754006427,7.726714002125585e-11,0.93855527238173,6.335755677371847,7.9196945967109125,9.503633516065609,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,13.0,10.0,0.03162277660168379
VAPB,TMEMV5,0.10858463939095751,1.3109941168321e-10,0.8914153604770515,5.789256068916333,7.2365700861392535,8.683884103375695,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,10.0,0.03162277660168379
VAPB,TMEMmyc,0.12838956004178387,1.0332844633705858e-10,0.871610439854016,6.335755677374017,7.9196945967109125,9.503633516058919,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,7.0,0.03162277660168379
